1	13.63
2	92.75
3	99.23
4	106.93
5	102.97
6	102.58
7	101.68
8	90.46
9	101.58
10 99.85
11 102.41
12 106.67
13 112.52
14 59.16
15 79.8
16 94.58
17 70.85
18 82.84
19 97.39
20 104.19
21 104.92
22 91.46
23 108.36
24 101.13
25 70.68
26 90.94
27 76.26
28 98.38
29 103.1
30 103.94

